"","ID","test","species","sex","experiment.type","correct.cue","speed","color","side","activity.time","inactivity.time","refuge.time","getting.out.refuge.time","activity.prop","inactivity.prop","refuge.prop","first.quadrant.prop","second.quadrant.prop","third.quadrant.prop","fourth.quadrant.prop","first.cue.time","time.until.first.cue","second.cue.time","time.until.second.cue","third.cue.time","time.until.third.cue","fourth.cue.time","time.until.fourth.cue","touch.1.cue","touch.2.cues","touch.3.cues","touch.4.cues","correct.cue.time","time.until.correct.cue","total.cue.time","time.until.first.quadrant","time.until.second.quadrant","time.until.correct.quadrant","time.until.lid.exploring","times.resting","escape.time","escape.attemps","refuge.exit","refuge.enter.times","refuge.re.enter","success","success.time","eating.time","eating.times","time.until.eating","lid.exploring.time","lid.exploring.times","cut.uncut"
"523","OC52","OC52.4","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",9e+05,0,NA,NA,1,0,NA,0.3935,0.3504,0.0397,0.0272,68692,94300,72996,175050,NA,NA,NA,NA,94300,269350,NA,NA,68692,94300,141688,28588,173008,28588,NA,0,626850,4,NA,NA,NA,1,65650,NA,0,NA,NA,NA,"uncut"
"543","OC54","OC54.4","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",9e+05,0,NA,NA,1,0,NA,0.4092,0.3612,0.0054,0.0933,93336,13150,18874,437436,NA,NA,NA,NA,13150,450586,NA,NA,93336,13150,112210,5610,129466,5610,NA,0,871360,12,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"563","OC56","OC56.4","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",339610,560390,NA,NA,0.3773,0.6227,NA,0.0478,0.1452,0.6967,0,34700,66936,12030,120458,NA,NA,NA,NA,66936,187394,NA,NA,34700,66936,46730,52520,109242,52520,NA,1,211264,3,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"573","OC57","OC57.4","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",529392,370608,NA,NA,0.5882,0.4118,NA,0.5354,0.0811,0.0629,0.0344,227108,41438,5208,74768,NA,NA,NA,NA,41438,116206,NA,NA,227108,41438,232316,29332,73816,29332,NA,2,375230,6,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"583","OC58","OC58.4","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",864396,0,NA,NA,0.9604,0,NA,0.2779,0.116,0.1584,0.0874,259006,36648,53292,21528,NA,NA,NA,NA,21528,58176,NA,NA,259006,36648,312298,16022,16522,16022,NA,0,363000,1,NA,NA,NA,1,35282,NA,5,NA,NA,NA,"uncut"
"593","OC59","OC59.4","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",401210,470776,NA,NA,0.4458,0.5231,NA,0.0585,0.0538,0.649,0.0354,167952,8326,9730,223622,NA,NA,NA,NA,8326,231948,NA,NA,167952,8326,177682,5222,210168,5222,NA,1,186738,4,NA,NA,NA,1,33812,NA,2,NA,NA,NA,"uncut"
"603","OC60","OC60.4","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",255624,644376,NA,NA,0.284,0.716,NA,0.4515,0.0342,0.0145,0,0,NA,440498,75590,NA,NA,NA,NA,75590,NA,NA,NA,0,NA,440498,22374,44854,22374,NA,2,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"613","OC61","OC61.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",9e+05,0,NA,NA,1,0,NA,0.1311,0.2068,0.141,0.1637,58568,17506,254932,61410,NA,NA,NA,NA,17506,78916,NA,NA,254932,61410,313500,8182,60710,60710,NA,0,750164,7,NA,NA,NA,1,31000,NA,0,NA,NA,NA,"uncut"
"623","OC62","OC62.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",681400,96972,NA,NA,0.7571,0.1077,NA,0.1643,0.2791,0.0464,0.1036,230350,88016,125154,17886,NA,NA,NA,NA,17886,105902,NA,NA,125154,17886,355504,82808,10406,10406,NA,2,398332,3,NA,NA,NA,1,14364,NA,4,NA,NA,NA,"uncut"
"633","OC63","OC63.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",892958,0,NA,NA,0.9922,0,NA,0.1037,0.2631,0.2303,0.2039,16494,172450,156302,20002,NA,NA,NA,NA,20002,192452,NA,NA,156302,20002,172796,10984,17872,17872,NA,0,801226,12,NA,NA,NA,1,127160,NA,1,NA,NA,NA,"uncut"
"643","OC64","OC64.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",234166,665834,NA,NA,0.2602,0.7398,NA,0.9195,0.021,0.0246,0,4726,36616,19484,54092,NA,NA,NA,NA,36616,90708,NA,NA,19484,54092,24210,29338,48760,48760,NA,2,76210,1,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"653","OC65","OC65.4","Osmia cornuta","Male","Control","Yellow right","2x","Yellow","Right",894542,5458,NA,NA,0.9939,0.0061,NA,0.2962,0.3466,0.0648,0.0578,122294,380620,73466,36290,NA,NA,NA,NA,36290,416910,NA,NA,73466,36290,195760,146292,19480,19480,NA,1,0,0,NA,NA,NA,1,36800,NA,0,NA,NA,NA,"uncut"
"713","OC71","OC71.4","Osmia cornuta","Female","Treatment","Blue right","2x","Blue","Right",852846,0,NA,NA,0.9476,0,NA,0.1129,0.185,0.1378,0.1297,24076,45518,347184,36590,NA,NA,NA,NA,36590,82108,NA,NA,347184,36590,371260,43614,31116,31116,NA,0,506768,10,NA,NA,NA,1,107470,NA,1,NA,NA,NA,"uncut"
"733","OC73","OC73.4","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",576498,28262,NA,NA,0.6406,0.0314,NA,0.0441,0.0348,0.0191,0.0217,768422,14956,12174,616140,NA,NA,NA,NA,14956,631096,NA,NA,768422,14956,780596,11680,614668,11680,NA,1,130924,2,NA,NA,NA,1,10085,NA,5,NA,NA,NA,"uncut"
"743","OC74","OC74.4","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",810022,89978,NA,NA,0.9,0.1,NA,0.1073,0.4106,0.0652,0.1415,178832,78148,64202,6468,NA,NA,NA,NA,6468,84616,NA,NA,178832,78148,243034,47908,4756,47908,NA,1,650096,6,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"783","OC78","OC78.4","Osmia cornuta","Male","Treatment","Blue left","2x","Blue","Left",347708,552292,NA,NA,0.3863,0.6137,NA,0.2094,0.0136,0.0156,0,568770,36874,104940,126316,NA,NA,NA,NA,36874,163190,NA,NA,568770,36874,673710,29244,25578,29244,NA,3,0,0,NA,NA,NA,1,28701,NA,0,NA,NA,NA,"uncut"
"793","OC79","OC79.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",398718,501282,NA,NA,0.443,0.557,NA,0.7009,0.0935,0.0437,0.0605,63968,90500,22456,13572,NA,NA,NA,NA,13572,104072,NA,NA,63968,90500,86424,4810,11696,4810,NA,1,287316,5,NA,NA,NA,1,51384,NA,0,NA,NA,NA,"uncut"
"813","OC81","OC81.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",9e+05,0,NA,NA,1,0,NA,0.2423,0.2071,0.187,0.1715,123286,63672,40094,88784,NA,NA,NA,NA,63672,152456,NA,NA,123286,63672,163380,35156,87962,35156,NA,0,700666,13,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"823","OC82","OC82.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",0,450000,NA,NA,0,1,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"833","OC83","OC83.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",9e+05,0,NA,NA,1,0,NA,0.237,0.1115,0.0975,0.1131,230512,14608,161364,28366,NA,NA,NA,NA,14608,42974,NA,NA,230512,14608,391876,12670,26014,12670,NA,0,819666,13,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"843","OC84","OC84.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",331464,568536,NA,NA,0.3683,0.6317,NA,0.9135,0.016,0.0112,0.0129,3218,83206,30748,37534,NA,NA,NA,NA,37534,120740,NA,NA,30748,37534,33966,74672,29534,29534,NA,4,64208,1,NA,NA,NA,1,30661,NA,0,NA,NA,NA,"uncut"
"863","OC86","OC86.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",9e+05,0,NA,NA,1,0,NA,0.2485,0.2927,0.1752,0.1267,15880,31196,121240,6300,NA,NA,NA,NA,6300,37496,NA,NA,121240,6300,137120,14712,4034,4034,NA,0,844224,15,NA,NA,NA,1,71352,NA,0,NA,NA,NA,"uncut"
"883","OC88","OC88.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",9e+05,0,NA,NA,1,0,NA,0.159,0.1224,0.2491,0.1488,53280,82124,224904,38638,NA,NA,NA,NA,38638,120762,NA,NA,224904,38638,278184,81550,10380,10380,NA,0,774724,6,NA,NA,NA,1,23303,NA,0,NA,NA,NA,"uncut"
"893","OC89","OC89.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",9e+05,0,NA,NA,1,0,NA,0.1042,0.1307,0.0943,0.1674,9424,146296,440408,64464,NA,NA,NA,NA,64464,210760,NA,NA,440408,64464,449832,20290,41194,41194,NA,0,727388,4,NA,NA,NA,1,45000,NA,0,NA,NA,NA,"uncut"
"903","OC90","OC90.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",140000,760000,NA,NA,0.1556,0.8444,NA,0.0357,0.0051,0,0,814688,22290,40560,62954,NA,NA,NA,NA,22290,85244,NA,NA,40560,62954,855248,8040,58390,58390,NA,1,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"915","OC91","OC91.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",9e+05,0,NA,NA,1,0,NA,0.169,0.3245,0.0514,0.3045,75028,40348,31020,105914,NA,NA,NA,NA,40348,146262,NA,NA,31020,105914,106048,29482,103146,103146,NA,0,567700,7,NA,NA,NA,1,29174,NA,0,NA,NA,NA,"uncut"
"923","OC92","OC92.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",893776,0,NA,NA,0.9931,0,NA,0.2037,0.2188,0.0818,0.2308,10500,9870,223092,50944,NA,NA,NA,NA,9870,60814,NA,NA,223092,50944,233592,4798,21974,21974,NA,0,570762,7,NA,NA,NA,0,NA,NA,1,NA,NA,NA,"uncut"
"933","OC93","OC93.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",457484,420998,NA,NA,0.5083,0.4678,NA,0.0723,0.0677,0.5874,0.0432,74046,224154,129676,45690,NA,NA,NA,NA,45690,269844,NA,NA,129676,45690,203722,197482,2746,2746,NA,1,0,0,NA,NA,NA,1,52573,NA,1,NA,NA,NA,"uncut"
"963","OC96","OC96.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",9e+05,0,NA,NA,1,0,NA,0.1785,0.23,0.1424,0.3398,10368,648156,80162,67146,NA,NA,NA,NA,67146,715302,NA,NA,80162,67146,90530,7738,61210,61210,NA,0,667494,2,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"1013","OC101","OC101.4","Osmia cornuta","Female","Treatment","Blue left","2x","Blue","Left",9e+05,0,NA,NA,1,0,NA,0.1788,0.3231,0.1994,0.2368,13632,105488,36262,151984,NA,NA,NA,NA,105488,257472,NA,NA,13632,105488,49894,5856,31634,5856,NA,0,860080,9,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"1043","OC104","OC104.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",660254,239746,NA,NA,0.7336,0.2664,NA,0.1573,0.1553,0.3812,0.0221,101962,30526,127084,178110,NA,NA,NA,NA,30526,208636,NA,NA,101962,30526,229046,26688,169872,26688,NA,1,267568,2,NA,NA,NA,1,29439,NA,0,NA,NA,NA,"uncut"
"1053","OC105","OC105.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",819538,80462,NA,NA,0.9106,0.0894,NA,0.297,0.2351,0.0191,0.0614,245294,55596,94684,132174,NA,NA,NA,NA,55596,187770,NA,NA,245294,55596,339978,27358,124958,27358,NA,1,453972,1,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"1083","OC108","OC108.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",251176,648824,NA,NA,0.2791,0.7209,NA,0.0926,0.7956,0,0,0,NA,49170,117290,NA,NA,NA,NA,117290,NA,NA,NA,49170,117290,49170,51422,102144,102144,NA,1,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"1123","OC112","OC112.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",811054,0,NA,NA,0.9012,0,NA,0.2898,0.2185,0.1059,0.077,99076,27460,155278,24916,NA,NA,NA,NA,24916,52376,NA,NA,155278,24916,254354,26774,23572,23572,NA,0,542242,4,NA,NA,NA,0,NA,NA,4,NA,NA,NA,"uncut"
"1153","OC115","OC115.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",40000,860000,NA,NA,0.0444,0.9556,NA,0.9778,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,20000,NA,20000,NA,1,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"1173","OC117","OC117.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",238464,661536,NA,NA,0.265,0.735,NA,0.0825,0.8225,0,0.0583,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,85440,159714,85440,NA,1,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"1233","OC123","OC123.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",437724,407168,NA,NA,0.4864,0.4524,NA,0.2103,0.0219,0.088,0.3899,250638,22372,0,NA,NA,NA,NA,NA,22372,NA,NA,NA,250638,22372,250638,13876,818516,13876,NA,2,50528,1,NA,NA,NA,1,16186,NA,3,NA,NA,NA,"uncut"
"1243","OC124","OC124.4","Osmia cornuta","Male","Control","Blue left","2x","Blue","Left",424044,468146,NA,NA,0.4712,0.5202,NA,0.4654,0.0727,0.1367,0.2035,87728,7328,15702,105712,NA,NA,NA,NA,7328,113040,NA,NA,87728,7328,103430,6080,100208,6080,NA,4,68080,1,NA,NA,NA,1,12240,NA,1,NA,NA,NA,"uncut"
"1253","OC125","OC125.4","Osmia cornuta","Male","Control","Blue left","2x","Blue","Left",560668,210164,NA,NA,0.623,0.2335,NA,0.0415,0.1068,0.3754,0.1642,199490,269516,68480,59468,NA,NA,NA,NA,59468,328984,NA,NA,199490,269516,267970,244588,47180,244588,NA,2,247042,3,NA,NA,NA,1,190830,NA,1,NA,NA,NA,"uncut"
"1263","OC126","OC126.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",514008,385992,NA,NA,0.5711,0.4289,NA,0.6025,0.1396,0.108,0.0971,28944,50890,14972,237456,NA,NA,NA,NA,50890,288346,NA,NA,14972,237456,43916,47512,96382,96382,NA,1,453140,6,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"1273","OC127","OC127.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",9e+05,0,NA,NA,1,0,NA,0.2169,0.1732,0.3017,0.1664,41426,105572,84264,21464,NA,NA,NA,NA,21464,127036,NA,NA,84264,21464,125690,16630,18932,18932,NA,0,667466,15,NA,NA,NA,1,10732,NA,0,NA,NA,NA,"uncut"
"1283","OC128","OC128.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",880906,7876,NA,NA,0.9788,0.0088,NA,0.1616,0.1149,0.4057,0.0553,185012,50034,47544,47018,NA,NA,NA,NA,47018,97052,NA,NA,47544,47018,232556,12020,53606,53606,NA,2,743128,19,NA,NA,NA,0,NA,NA,1,NA,NA,NA,"uncut"
"1293","OC129","OC129.4","Osmia cornuta","Male","Treatment","Yellow right","2x","Yellow","Right",275084,584072,NA,NA,0.3056,0.649,NA,0.0051,0.7109,0.0142,0.0395,0,NA,196904,67560,NA,NA,NA,NA,67560,NA,NA,NA,196904,67560,196904,37006,30278,30278,NA,2,0,0,NA,NA,NA,1,52359,NA,2,NA,NA,NA,"uncut"
"1303","OC130","OC130.4","Osmia cornuta","Male","Treatment","Yellow right","2x","Yellow","Right",886014,6890,NA,NA,0.9845,0.0077,NA,0.1467,0.2956,0.1141,0.1222,48468,231998,232460,15682,NA,NA,NA,NA,15682,247680,NA,NA,232460,15682,280928,61604,11566,11566,NA,1,800128,18,NA,NA,NA,1,7841,NA,1,NA,NA,NA,"uncut"
"1315","OC131","OC131.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",841856,58144,NA,NA,0.9354,0.0646,NA,0.4336,0.1993,0.1618,0.0221,35572,355328,22466,123072,NA,NA,NA,NA,123072,478400,NA,NA,35572,355328,58038,154064,120464,154064,NA,1,768974,17,NA,NA,NA,0,NA,NA,0,NA,NA,NA,"uncut"
"1323","OC132","OC132.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",654864,116416,NA,NA,0.7276,0.1294,NA,0.2549,0.2634,0.0786,0.0537,271144,27494,31826,13312,NA,NA,NA,NA,13312,40806,NA,NA,271144,27494,302970,23526,11550,23526,NA,1,479840,7,NA,NA,NA,1,16977,NA,2,NA,NA,NA,"uncut"
"1333","OC133","OC133.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",674840,0,NA,NA,0.7498,0,NA,0.0793,0.0957,0.2283,0.016,144570,246552,353932,83996,NA,NA,NA,NA,83996,330548,NA,NA,144570,246552,498502,70774,76528,70774,NA,0,307168,3,NA,NA,NA,1,134134,NA,4,NA,NA,NA,"uncut"
"1342","OC134","OC134.4","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",854730,0,NA,NA,0.9497,0,NA,0.3459,0.0741,0.13,0.286,75426,71942,65384,176438,NA,NA,NA,NA,71942,248380,NA,NA,75426,71942,140810,6726,63784,6726,NA,0,757078,12,NA,NA,NA,0,NA,NA,1,NA,NA,NA,"uncut"
"1353","OC135","OC135.4","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",670724,0,NA,NA,0.7452,0,NA,0.1826,0.1232,0.0764,0.0211,198042,69486,318234,277320,NA,NA,NA,NA,69486,346806,NA,NA,198042,69486,516276,60484,38396,60484,NA,0,235172,3,NA,NA,NA,1,51300,NA,5,NA,NA,NA,"uncut"
"1373","OC137","OC137.4","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",769104,0,NA,NA,0.8546,0,NA,0.2836,0.0198,0.1033,0.0403,458226,37768,9200,801336,NA,NA,NA,NA,37768,839104,NA,NA,458226,37768,467426,30248,795464,30248,NA,0,190608,2,NA,NA,NA,1,63644,NA,4,NA,NA,NA,"uncut"
"1383","OC138","OC138.4","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",866412,0,NA,NA,0.9627,0,NA,0.4632,0.0951,0.0493,0.0624,209242,301028,62594,109044,NA,NA,NA,NA,109044,410072,NA,NA,209242,301028,271836,85180,102242,85180,NA,0,667990,3,NA,NA,NA,1,364105,NA,1,NA,NA,NA,"uncut"
"1403","OC140","OC140.4","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",453710,331870,NA,NA,0.5041,0.3687,NA,0.0903,0.3931,0,0.0015,189840,710160,214978,98246,NA,NA,NA,NA,98246,808406,NA,NA,214978,98246,404818,628908,60156,60156,NA,2,0,0,NA,NA,NA,1,392641,NA,2,NA,NA,NA,"uncut"
"1423","OC142","OC142.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",881104,0,NA,NA,0.979,0,NA,0.1724,0.1856,0.1437,0.0665,35026,44330,347474,8858,NA,NA,NA,NA,8858,53188,NA,NA,347474,8858,382500,42698,6074,6074,NA,0,436422,2,NA,NA,NA,1,11069,NA,1,NA,NA,NA,"uncut"
"1433","OC143","OC143.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",433860,370622,NA,NA,0.4821,0.4118,NA,0.0449,0.0326,0.487,0.0043,208030,161088,170654,65214,NA,NA,NA,NA,65214,226302,NA,NA,170654,65214,378684,56978,42976,42976,NA,1,184530,1,NA,NA,NA,1,37220,NA,3,NA,NA,NA,"uncut"
"1443","OC144","OC144.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",734100,0,NA,NA,0.8157,0,NA,0.1499,0.13,0.0358,0.1802,306162,10446,141970,221178,NA,NA,NA,NA,10446,231624,NA,NA,141970,221178,448132,5548,173134,173134,NA,0,432196,7,NA,NA,NA,0,NA,NA,8,NA,NA,NA,"uncut"
"1453","OC145","OC145.4","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",867156,16962,NA,NA,0.9635,0.0188,NA,0.1752,0.2155,0.1968,0.0658,126438,205112,174046,35388,NA,NA,NA,NA,35388,240500,NA,NA,174046,35388,300484,204504,30870,30870,NA,1,629126,10,NA,NA,NA,1,63063,NA,2,NA,NA,NA,"uncut"
"916","OC9","OC9.5","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",43796,856204,NA,NA,0.0487,0.9513,NA,0.9879,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,10890,NA,10890,NA,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,"cut"
"1316","OC13","OC13.5","Osmia cornuta","Female","Control","Blue left","2x","Blue","Left",67222,0,NA,NA,1,0,NA,0.2168,0,0,0,50436,16786,0,NA,NA,NA,NA,NA,16786,NA,NA,NA,50436,16786,50436,2210,NA,2210,10609,0,0,0,NA,NA,NA,1,17377,NA,NA,34754,6768,1,"cut"
"154","OC15","OC15.5","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",556600,343400,NA,NA,0.6184,0.3816,NA,0.5844,0.1928,0.0385,0.0229,69782,19206,62200,41362,NA,NA,NA,NA,19206,60568,NA,NA,62200,41362,131982,13230,37652,37652,339036,1,305994,5,NA,NA,NA,0,NA,NA,NA,NA,14991,1,"cut"
"203","OC20","OC20.5","Osmia cornuta","Female","Treatment","Blue right","2x","Blue","Right",884518,15482,NA,NA,0.9828,0.0172,NA,0.2322,0.2192,0.2341,0.1282,115862,56912,22926,215580,NA,NA,NA,NA,56912,272492,NA,NA,22926,215580,138788,38834,37790,37790,NA,1,856384,18,NA,NA,NA,0,NA,NA,NA,NA,0,0,"cut"
"224","OC22","OC22.5","Osmia cornuta","Female","Control","Blue right","2x","Blue","Right",897890,2110,NA,NA,0.9977,0.0023,NA,0.2453,0.2666,0.0853,0.178,51430,5990,148238,268776,NA,NA,NA,NA,5990,274766,NA,NA,148238,268776,199668,2676,13418,13418,137080,1,676126,17,NA,NA,NA,0,NA,NA,NA,NA,71581,5,"cut"
"244","OC24","OC24.5","Osmia cornuta","Female","Treatment","Yellow left","2x","Yellow","Left",411790,488210,NA,NA,0.4575,0.5425,NA,0.088,0.0932,0.0884,0.0569,589138,118062,9152,71614,NA,NA,NA,NA,71614,189676,NA,NA,589138,118062,598290,103454,16654,103454,137671,1,234288,5,NA,NA,NA,0,NA,NA,NA,NA,32376,2,"cut"
"334","OC33","OC33.5","Osmia cornuta","Female","Treatment","Blue right","2x","Blue","Right",765730,134270,NA,NA,0.8508,0.1492,NA,0.9346,0,0,0,54104,86034,0,NA,NA,NA,NA,NA,86034,NA,NA,NA,0,NA,54104,4784,NA,NA,NA,2,562856,6,NA,NA,NA,0,NA,NA,NA,NA,0,0,"cut"
"344","OC34","OC34.5","Osmia cornuta","Female","Treatment","Blue right","2x","Blue","Right",237466,662534,NA,NA,0.2639,0.7361,NA,0.0158,0.9055,0.0128,0.0352,2752,842088,12504,41780,NA,NA,NA,NA,41780,883868,NA,NA,12504,41780,15256,17042,24018,24018,NA,1,116058,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,"cut"
"384","OC38","OC38.5","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",373696,0,NA,NA,1,0,NA,0.2328,0.0432,0.0686,0.01,226648,15660,2132,134110,NA,NA,NA,NA,15660,149770,NA,NA,226648,15660,228780,12396,125854,12396,10205,0,64682,5,NA,NA,NA,1,179922,NA,NA,359844,112727,7,"cut"
"394","OC39","OC39.5","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",159668,20340,NA,NA,0.887,0.113,NA,0.0375,0,0,0,142008,38000,0,NA,NA,NA,NA,NA,38000,NA,NA,NA,142008,38000,142008,31254,NA,31254,19659,1,0,0,NA,NA,NA,1,70000,NA,NA,140000,50341,1,"cut"
"404","OC40","OC40.5","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",619814,0,NA,NA,1,0,NA,0.098,0.0086,0.001,0.0114,540678,12706,0,NA,NA,NA,NA,NA,12706,NA,NA,NA,540678,12706,540678,6724,5380,6724,10131,0,0,0,NA,NA,NA,1,306186,NA,NA,612372,286886,4,"cut"
"424","OC42","OC42.5","Osmia cornuta","Male","Control","Yellow right","2x","Yellow","Right",279678,620322,NA,NA,0.3108,0.6892,NA,0.0622,0.0952,0,0,75418,596410,116354,644922,NA,NA,NA,NA,596410,1241332,NA,NA,116354,644922,191772,566562,640738,640738,323122,2,161446,3,NA,NA,NA,0,NA,NA,NA,NA,11889,1,"cut"
"454","OC45","OC45.5","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",395852,0,NA,NA,1,0,NA,0.2804,0.1108,0.2779,0.1561,22854,62136,40142,345232,NA,NA,NA,NA,62136,407368,NA,NA,40142,345232,62996,49350,127620,127620,174682,0,195378,6,NA,NA,NA,1,196018,NA,NA,392036,21336,2,"cut"
"484","OC48","OC48.5","Osmia cornuta","Female","Control","Yellow right","2x","Yellow","Right",397394,0,NA,NA,1,0,NA,0.1023,0.0361,0.0516,0,13702,37258,300264,97130,NA,NA,NA,NA,37258,134388,NA,NA,300264,97130,313966,13600,7928,7928,49835,0,0,0,NA,NA,NA,1,73821,NA,NA,147642,23986,1,"cut"
"494","OC49","OC49.5","Osmia cornuta","Female","Treatment","Yellow right","2x","Yellow","Right",578372,54308,NA,NA,0.9142,0.0858,NA,0.2875,0.1147,0.2807,0.0475,20882,106542,43970,213778,NA,NA,NA,NA,106542,320320,NA,NA,43970,213778,64852,105726,208610,208610,37582,1,471548,6,NA,NA,NA,1,312241,NA,NA,624482,38885,2,"cut"
"524","OC52","OC52.5","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",350880,549120,NA,NA,0.3899,0.6101,NA,0.086,0.4729,0.0231,0.0541,20528,301144,7520,607288,NA,NA,NA,NA,301144,908432,NA,NA,20528,301144,28048,299512,329240,299512,NA,2,316464,2,NA,NA,NA,0,NA,NA,NA,NA,0,0,"cut"
"544","OC54","OC54.5","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",490780,409220,NA,NA,0.5453,0.4547,NA,0.2171,0.0621,0.6452,0.0372,26254,15812,5502,793708,NA,NA,NA,NA,15812,809520,NA,NA,26254,15812,31756,2812,755510,2812,433998,1,405552,7,NA,NA,NA,0,NA,NA,NA,NA,8297,1,"cut"
"564","OC56","OC56.5","Osmia cornuta","Male","Treatment","Yellow left","2x","Yellow","Left",0,9e+05,NA,NA,0,1,NA,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,0,"cut"
